reference_key,reference_title,reference_arxiv,reference_url,reference_table,obs_index,gaia_dr3_id,name,bjd,rv_kms,rv_err_kms,instrument,spectral_resolution_R,snr_per_pixel,P_orb_days,P_orb_err,M_star_msun,M_star_err,M2_msun,M2_err,eccentricity,eccentricity_err,parallax_mas,parallax_err_mas,G_mag,N_rvs_table1
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),81,4922744974687373440,J0003-5604,2459813.8841,52.24,0.08,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),82,4922744974687373440,J0003-5604,2459829.6990,51.25,0.06,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),83,4922744974687373440,J0003-5604,2459832.7276,50.93,0.16,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),84,4922744974687373440,J0003-5604,2459903.6453,47.00,0.07,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),85,4922744974687373440,J0003-5604,2459923.5775,45.90,0.06,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),86,4922744974687373440,J0003-5604,2460098.9090,35.87,0.12,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),87,4922744974687373440,J0003-5604,2460113.8234,35.37,0.11,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),88,4922744974687373440,J0003-5604,2460139.7994,38.17,0.05,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),89,4922744974687373440,J0003-5604,2460185.6890,87.74,0.07,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),90,4922744974687373440,J0003-5604,2460221.7244,71.15,0.06,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),91,4922744974687373440,J0003-5604,2460284.6157,60.13,0.05,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),92,4922744974687373440,J0003-5604,2460337.5476,55.07,0.07,FEROS,,,561.83,0.29,0.802,0.03,1.34,0.04,0.795,0.005,2.183,0.016,14.48,12
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),93,1434445448240677376,J1733+5808,2460031.8949,-3.46,0.04,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),94,1434445448240677376,J1733+5808,2460049.9539,-3.67,0.04,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),95,1434445448240677376,J1733+5808,2460071.8604,-4.51,0.04,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),96,1434445448240677376,J1733+5808,2460092.7797,-6.89,0.03,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),97,1434445448240677376,J1733+5808,2460109.9133,-10.09,0.04,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),98,1434445448240677376,J1733+5808,2460123.8108,-13.63,0.05,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),99,1434445448240677376,J1733+5808,2460157.7645,-24.95,0.04,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),100,1434445448240677376,J1733+5808,2460201.6402,-35.21,0.03,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),101,1434445448240677376,J1733+5808,2460217.6235,-36.03,0.04,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),102,1434445448240677376,J1733+5808,2460235.6037,-35.66,0.02,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),103,1434445448240677376,J1733+5808,2460353.0203,-23.53,0.03,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),104,1434445448240677376,J1733+5808,2460388.0004,-19.74,0.03,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),105,1434445448240677376,J1733+5808,2460418.9187,-16.62,0.03,TRES,,,570.94,0.31,1.16,0.05,1.362,0.030,0.3093,0.0010,1.452,0.010,13.65,13
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),106,3494029910469026432,J1150-2203,2459953.9957,36.57,0.04,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),107,3494029910469026432,J1150-2203,2459979.9657,35.69,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),108,3494029910469026432,J1150-2203,2460002.7907,34.62,0.03,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),109,3494029910469026432,J1150-2203,2460008.8457,34.23,0.04,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),110,3494029910469026432,J1150-2203,2460038.6835,32.17,0.50,MIKE,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),111,3494029910469026432,J1150-2203,2460055.7516,30.12,0.02,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),112,3494029910469026432,J1150-2203,2460072.6913,27.65,0.02,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),113,3494029910469026432,J1150-2203,2460089.6143,24.40,0.03,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),114,3494029910469026432,J1150-2203,2460103.5881,20.80,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),115,3494029910469026432,J1150-2203,2460103.6773,20.94,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),116,3494029910469026432,J1150-2203,2460110.5077,18.65,0.04,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),117,3494029910469026432,J1150-2203,2460286.8120,32.44,0.03,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),118,3494029910469026432,J1150-2203,2460308.0275,33.92,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),119,3494029910469026432,J1150-2203,2460333.7586,35.47,0.03,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),120,3494029910469026432,J1150-2203,2460344.9676,35.96,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),121,3494029910469026432,J1150-2203,2460364.9310,36.63,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),122,3494029910469026432,J1150-2203,2460386.8766,37.22,0.06,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),123,3494029910469026432,J1150-2203,2460397.6330,37.48,0.03,FEROS,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),124,3494029910469026432,J1150-2203,2460407.8571,37.59,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),125,3494029910469026432,J1150-2203,2460445.6831,38.11,0.03,TRES,,,631.81,0.22,1.18,0.06,1.39,0.04,0.552,0.004,1.738,0.016,12.66,20
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),126,1694708646628402048,J1449+6919,2459980.9622,-77.13,0.05,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),127,1694708646628402048,J1449+6919,2460016.9387,-73.74,0.05,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),128,1694708646628402048,J1449+6919,2460040.9170,-71.06,0.03,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),129,1694708646628402048,J1449+6919,2460058.9230,-68.98,0.05,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),130,1694708646628402048,J1449+6919,2460066.8727,-67.94,0.03,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),131,1694708646628402048,J1449+6919,2460090.8304,-64.91,0.04,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),132,1694708646628402048,J1449+6919,2460110.7739,-62.17,0.04,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),133,1694708646628402048,J1449+6919,2460123.7389,-60.43,0.08,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),134,1694708646628402048,J1449+6919,2460131.6774,-59.29,0.05,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),135,1694708646628402048,J1449+6919,2460161.6674,-55.10,0.04,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),136,1694708646628402048,J1449+6919,2460203.6256,-50.11,0.03,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),137,1694708646628402048,J1449+6919,2460306.0214,-59.32,0.04,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),138,1694708646628402048,J1449+6919,2460338.9694,-69.48,0.05,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),139,1694708646628402048,J1449+6919,2460359.9881,-75.04,0.03,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),140,1694708646628402048,J1449+6919,2460388.9268,-80.58,0.04,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),141,1694708646628402048,J1449+6919,2460407.9069,-82.97,0.02,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),142,1694708646628402048,J1449+6919,2460430.8414,-84.55,0.03,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),143,1694708646628402048,J1449+6919,2460442.8494,-85.05,0.03,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),144,1694708646628402048,J1449+6919,2460473.7228,-85.21,0.05,TRES,,,632.65,0.21,0.91,0.05,1.258,0.032,0.2668,0.0010,1.812,0.010,13.20,19
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),145,4637171465304969216,J0217-7541,2459815.8817,65.41,0.11,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),146,4637171465304969216,J0217-7541,2459905.6561,77.98,0.04,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),147,4637171465304969216,J0217-7541,2459984.5744,69.87,0.06,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),148,4637171465304969216,J0217-7541,2460013.5032,62.79,0.08,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),149,4637171465304969216,J0217-7541,2460112.9135,50.19,0.11,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),150,4637171465304969216,J0217-7541,2460185.7575,48.89,0.10,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),151,4637171465304969216,J0217-7541,2460222.8307,49.26,0.05,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),152,4637171465304969216,J0217-7541,2460285.6091,51.48,0.03,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),153,4637171465304969216,J0217-7541,2460299.7070,52.08,0.03,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),154,4637171465304969216,J0217-7541,2460338.5986,54.36,0.04,FEROS,,,636.1,0.7,0.996,0.033,1.396,0.033,0.3228,0.0033,1.193,0.012,14.01,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),155,5580526947012630912,J0639-3655,2459903.7571,-12.07,0.05,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),156,5580526947012630912,J0639-3655,2459919.7583,-12.04,0.04,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),157,5580526947012630912,J0639-3655,2460038.5444,-8.82,0.50,MIKE,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),158,5580526947012630912,J0639-3655,2460076.5173,-4.55,0.13,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),159,5580526947012630912,J0639-3655,2460089.4660,-5.97,0.08,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
ElBadry2024_NS_population,A population of neutron star candidates in wide orbits from Gaia astrometry,2405.00089v2,https://arxiv.org/abs/2405.00089v2,Table 5 (all_ns_rvs.txt),160,5580526947012630912,J0639-3655,2460185.8288,-9.71,0.32,FEROS,,,654.6,0.6,1.32,0.06,1.70,0.07,0.721,0.013,1.130,0.011,13.36,10
