chunk_key,bias_mean_kms,bias_rms_kms,n,bootstrap_mean_kms,bootstrap_std_kms
55_7,-0.8662237769395771,0.3612861178149373,5,-0.6757632850422681,0.2213510351985299
56_0,-0.7956112757746867,0.3957412178519795,20,-0.5701810811001256,0.1093648355028201
56_1,-1.2203701173586954,0.17128419727227565,14,-0.9582060585586807,0.14589946900479167
56_2,-0.9645212989699784,0.23954757433868384,36,-0.8812861671130315,0.09803171392561066
56_3,-0.27681777433284643,0.2432503347053543,38,-0.22684738387251493,0.09752563951017901
5_1,0.5300738489697758,0.3793675647365059,4,0.9326368988480565,0.588566269523531
5_2,1.0955101329886208,0.21246386259263556,7,0.9145027178779037,0.1618254329313908
5_3,0.8733352355219237,0.32036597069092887,28,0.7690809881677145,0.09216577829991802
61_5,0.3706269551190475,0.3852334917003324,70,0.3764396275708648,0.06299128661798264
61_6,-0.7091226982993867,0.10081268736131697,4,-0.8703669404374432,0.0934960256814934
61_7,-0.2982907386796122,0.3890705148223815,53,-0.4021842137438936,0.07617236795398963
62_1,0.0393637372704984,0.88655594440316,4,0.2764673278780797,0.5105723316787375
62_2,-0.5135552076182944,0.3257522278808904,89,-0.35425074888401475,0.04726584262101075
62_3,-0.03166558899592421,0.5228437106795988,12,-0.4486834169402038,0.25691843166236156
62_4,0.16504486906646976,0.43441142647149633,31,0.2425636666010173,0.0972874919057492
62_5,-0.5265510998806896,0.31699121546081555,22,-0.3999408712861485,0.09847503073430008
62_6,0.10298368312500433,0.34594145865566617,55,0.09748674990881198,0.099513571412893
62_7,-0.2561901212694549,0.2109224097298877,21,-0.2781858275232343,0.09701670851116026
6_3,0.8462351350831004,0.33888739279850594,49,0.7301554205829813,0.08928993470718274
6_4,0.26194012310667886,0.33160944878486087,4,0.32153358423591727,0.16878771340972384
6_6,-1.049833760834869,0.24130637732500335,4,-0.5731625713218718,0.2540351428291595
6_7,0.10240330899485958,0.6154598290873139,5,-0.13045426159793475,0.43827047297044924
7_2,-0.23254616942614317,0.38803302827289027,21,-0.20323132966379134,0.12113818528589637
7_3,0.5307729613338121,0.25229840504986323,41,0.5227621944843134,0.07977697358423785
7_4,1.1585968650485161,0.38394419089017195,20,1.0318460283731634,0.12463351459385524
7_5,1.2058313337828555,0.2730494826957291,12,1.1226215689393575,0.13496213977648494
7_6,1.1110828452544153,0.40781752676370425,15,0.754214431252883,0.291770564612211
7_7,1.1249164338183029,0.0,1,1.1249164338183029,0.0
8_0,-0.3923496074189885,0.007897881097485012,2,-0.4130450784690794,0.017792337218497167
8_1,0.4830639029277284,0.2591120696029022,22,0.4386602133356995,0.09465601003762218
8_2,1.1793976183353054,0.1658464424407173,31,1.0780276921821481,0.05090425676085512
8_3,1.2269481912127704,0.2524649754070252,31,1.157743003830542,0.09944434674133149
8_4,1.1479410962108796,0.14325458648101125,25,1.1338621946023353,0.04001511249256982
8_5,0.41481444082040003,0.4154567585071799,44,0.27170584673674986,0.10195561255646698
8_6,0.037311909815231865,0.31678132324639036,25,0.008213594408824099,0.09861474914023419
8_7,-0.8734179041370713,0.24921522196497659,3,-0.7855648382238314,0.12178835747602619
9_1,-0.7178889402967885,0.3714038163435247,23,-0.859435971655838,0.07978400614312842
9_2,-0.34942437476005883,0.3266452454222937,20,-0.29056119987835205,0.09713161581802635
9_3,0.7966594793105863,0.22213741039473026,50,0.7406975520023426,0.054021645711027175
9_4,0.4268214666931385,0.21311707700554858,31,0.5175689564654914,0.05395416650339446
9_5,0.6211355560633496,0.2481591495535396,55,0.6525778090626579,0.04814773714648942
9_6,-0.17192448656320555,0.3132050413906765,26,-0.07798904689057841,0.12702502198189408
9_7,-0.5995079831154025,0.33517357227248734,10,-0.6291205025707367,0.3189270967801807
